BotName,PlayerHealth,Win,TotalRequests,InvalidResponses,TotalTokens,AvgResponseTime,InvalidRate
RandomBot,53,True,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,36,True,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,53,True,0,0,0,0.0,0.0
RandomBot,19,True,0,0,0,0.0,0.0
RandomBot,31,True,0,0,0,0.0,0.0
RandomBot,19,True,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,31,True,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,24,True,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,14,True,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,0,False,0,0,0,0.0,0.0
RandomBot,53,True,0,0,0,0.0,0.0
